filename,label,manipulation_type,bbox_xyxy
fake_0064_1_text_overlay.jpg,1,text_overlay,"[367, 631, 458, 716]"
fake_0064_2_local_recompression.jpg,1,local_recompression,"[327, 416, 513, 521]"
fake_0064_3_local_inconsistency.jpg,1,local_inconsistency,"[226, 1518, 378, 1569]"
fake_0064_4_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
real_0065.jpg,0,none,
fake_0065_0_local_inconsistency.jpg,1,local_inconsistency,"[345, 527, 531, 650]"
fake_0065_1_text_overlay.jpg,1,text_overlay,"[360, 346, 507, 430]"
fake_0065_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0065_3_splice.jpg,1,splice,"[49, 13, 208, 66]"
fake_0065_4_local_recompression.jpg,1,local_recompression,"[9, 447, 113, 551]"
real_0066.jpg,0,none,
fake_0066_0_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0066_1_local_inconsistency.jpg,1,local_inconsistency,"[281, 1097, 467, 1145]"
fake_0066_2_splice.jpg,1,splice,"[183, 219, 322, 331]"
fake_0066_3_text_overlay.jpg,1,text_overlay,"[362, 547, 442, 637]"
fake_0066_4_local_recompression.jpg,1,local_recompression,"[307, 1400, 413, 1503]"
real_0067.jpg,0,none,
fake_0067_0_splice.jpg,1,splice,"[9, 1439, 133, 1491]"
fake_0067_1_local_recompression.jpg,1,local_recompression,"[579, 195, 712, 305]"
fake_0067_2_text_overlay.jpg,1,text_overlay,"[486, 555, 655, 621]"
fake_0067_3_local_inconsistency.jpg,1,local_inconsistency,"[322, 32, 434, 154]"
fake_0067_4_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
real_0068.jpg,0,none,
fake_0068_0_local_recompression.jpg,1,local_recompression,"[80, 1025, 206, 1132]"
fake_0068_1_text_overlay.jpg,1,text_overlay,"[77, 697, 140, 779]"
fake_0068_2_local_inconsistency.jpg,1,local_inconsistency,"[116, 728, 335, 812]"
fake_0068_3_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0068_4_splice.jpg,1,splice,"[75, 168, 168, 235]"
real_0069.jpg,0,none,
fake_0069_0_text_overlay.jpg,1,text_overlay,"[455, 737, 523, 860]"
fake_0069_1_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0069_2_local_recompression.jpg,1,local_recompression,"[362, 1135, 492, 1185]"
fake_0069_3_local_inconsistency.jpg,1,local_inconsistency,"[394, 25, 586, 135]"
fake_0069_4_splice.jpg,1,splice,"[248, 1171, 414, 1291]"
real_0070.jpg,0,none,
fake_0070_0_text_overlay.jpg,1,text_overlay,"[445, 565, 562, 618]"
fake_0070_1_local_recompression.jpg,1,local_recompression,"[253, 1216, 459, 1321]"
fake_0070_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0070_3_local_inconsistency.jpg,1,local_inconsistency,"[389, 674, 497, 753]"
fake_0070_4_splice.jpg,1,splice,"[307, 656, 443, 751]"
real_0071.jpg,0,none,
fake_0071_0_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0071_1_local_inconsistency.jpg,1,local_inconsistency,"[204, 1212, 363, 1334]"
fake_0071_2_text_overlay.jpg,1,text_overlay,"[214, 897, 274, 1003]"
fake_0071_3_local_recompression.jpg,1,local_recompression,"[157, 1464, 271, 1532]"
fake_0071_4_splice.jpg,1,splice,"[490, 1192, 643, 1245]"
real_0072.jpg,0,none,
fake_0072_0_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0072_1_splice.jpg,1,splice,"[45, 1153, 145, 1252]"
fake_0072_2_text_overlay.jpg,1,text_overlay,"[264, 454, 373, 502]"
fake_0072_3_local_recompression.jpg,1,local_recompression,"[512, 308, 649, 410]"
fake_0072_4_local_inconsistency.jpg,1,local_inconsistency,"[151, 851, 401, 937]"
real_0073.jpg,0,none,
fake_0073_0_text_overlay.jpg,1,text_overlay,"[356, 975, 508, 1064]"
fake_0073_1_local_inconsistency.jpg,1,local_inconsistency,"[23, 702, 136, 806]"
fake_0073_2_local_recompression.jpg,1,local_recompression,"[89, 1130, 301, 1197]"
fake_0073_3_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0073_4_splice.jpg,1,splice,"[188, 381, 273, 461]"
real_0074.jpg,0,none,
fake_0074_0_local_recompression.jpg,1,local_recompression,"[285, 1441, 357, 1506]"
fake_0074_1_text_overlay.jpg,1,text_overlay,"[549, 382, 676, 493]"
fake_0074_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0074_3_local_inconsistency.jpg,1,local_inconsistency,"[116, 712, 308, 808]"
fake_0074_4_splice.jpg,1,splice,"[86, 1376, 225, 1488]"
real_0075.jpg,0,none,
fake_0075_0_local_inconsistency.jpg,1,local_inconsistency,"[141, 1177, 321, 1258]"
fake_0075_1_splice.jpg,1,splice,"[177, 1136, 318, 1235]"
fake_0075_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0075_3_text_overlay.jpg,1,text_overlay,"[9, 992, 141, 1109]"
fake_0075_4_local_recompression.jpg,1,local_recompression,"[454, 1000, 584, 1087]"
real_0076.jpg,0,none,
fake_0076_0_splice.jpg,1,splice,"[172, 936, 262, 1027]"
fake_0076_1_local_recompression.jpg,1,local_recompression,"[556, 751, 643, 808]"
fake_0076_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0076_3_text_overlay.jpg,1,text_overlay,"[253, 609, 336, 691]"
fake_0076_4_local_inconsistency.jpg,1,local_inconsistency,"[120, 485, 239, 602]"
real_0077.jpg,0,none,
fake_0077_0_local_recompression.jpg,1,local_recompression,"[359, 1090, 547, 1202]"
fake_0077_1_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0077_2_splice.jpg,1,splice,"[526, 1391, 618, 1484]"
fake_0077_3_local_inconsistency.jpg,1,local_inconsistency,"[141, 1343, 360, 1464]"
fake_0077_4_text_overlay.jpg,1,text_overlay,"[402, 1002, 545, 1116]"
real_0078.jpg,0,none,
fake_0078_0_splice.jpg,1,splice,"[595, 5, 707, 92]"
fake_0078_1_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0078_2_local_inconsistency.jpg,1,local_inconsistency,"[219, 433, 440, 512]"
fake_0078_3_text_overlay.jpg,1,text_overlay,"[496, 703, 619, 761]"
fake_0078_4_local_recompression.jpg,1,local_recompression,"[161, 903, 352, 952]"
real_0079.jpg,0,none,
fake_0079_0_splice.jpg,1,splice,"[280, 191, 356, 313]"
fake_0079_1_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0079_2_local_recompression.jpg,1,local_recompression,"[239, 879, 400, 985]"
fake_0079_3_local_inconsistency.jpg,1,local_inconsistency,"[244, 159, 452, 207]"
fake_0079_4_text_overlay.jpg,1,text_overlay,"[123, 864, 181, 967]"
real_0080.jpg,0,none,
fake_0080_0_splice.jpg,1,splice,"[136, 1313, 300, 1371]"
fake_0080_1_local_recompression.jpg,1,local_recompression,"[450, 719, 522, 819]"
fake_0080_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0080_3_text_overlay.jpg,1,text_overlay,"[102, 286, 213, 351]"
fake_0080_4_local_inconsistency.jpg,1,local_inconsistency,"[86, 508, 213, 578]"
real_0081.jpg,0,none,
fake_0081_0_splice.jpg,1,splice,"[245, 1013, 338, 1065]"
fake_0081_1_local_inconsistency.jpg,1,local_inconsistency,"[12, 739, 210, 792]"
fake_0081_2_local_recompression.jpg,1,local_recompression,"[176, 964, 328, 1041]"
fake_0081_3_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0081_4_text_overlay.jpg,1,text_overlay,"[61, 815, 119, 880]"
real_0082.jpg,0,none,
fake_0082_0_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0082_1_splice.jpg,1,splice,"[159, 1098, 278, 1162]"
fake_0082_2_local_inconsistency.jpg,1,local_inconsistency,"[329, 135, 545, 234]"
fake_0082_3_local_recompression.jpg,1,local_recompression,"[444, 237, 549, 304]"
fake_0082_4_text_overlay.jpg,1,text_overlay,"[179, 244, 310, 296]"
real_0083.jpg,0,none,
fake_0083_0_local_inconsistency.jpg,1,local_inconsistency,"[375, 241, 589, 358]"
fake_0083_1_local_recompression.jpg,1,local_recompression,"[590, 1285, 700, 1338]"
fake_0083_2_splice.jpg,1,splice,"[56, 1023, 173, 1111]"
fake_0083_3_text_overlay.jpg,1,text_overlay,"[587, 1380, 675, 1436]"
fake_0083_4_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
real_0084.jpg,0,none,
fake_0084_0_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0084_1_local_inconsistency.jpg,1,local_inconsistency,"[164, 508, 377, 589]"
fake_0084_2_text_overlay.jpg,1,text_overlay,"[514, 1378, 580, 1455]"
fake_0084_3_splice.jpg,1,splice,"[476, 578, 649, 631]"
fake_0084_4_local_recompression.jpg,1,local_recompression,"[298, 1154, 435, 1231]"
real_0085.jpg,0,none,
fake_0085_0_local_recompression.jpg,1,local_recompression,"[375, 1119, 589, 1229]"
fake_0085_1_text_overlay.jpg,1,text_overlay,"[24, 477, 99, 599]"
fake_0085_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0085_3_local_inconsistency.jpg,1,local_inconsistency,"[503, 122, 686, 189]"
fake_0085_4_splice.jpg,1,splice,"[532, 845, 594, 911]"
real_0086.jpg,0,none,
fake_0086_0_splice.jpg,1,splice,"[445, 1356, 511, 1449]"
fake_0086_1_local_recompression.jpg,1,local_recompression,"[402, 1435, 595, 1557]"
fake_0086_2_local_inconsistency.jpg,1,local_inconsistency,"[76, 415, 228, 484]"
fake_0086_3_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0086_4_text_overlay.jpg,1,text_overlay,"[548, 733, 662, 813]"
real_0087.jpg,0,none,
fake_0087_0_splice.jpg,1,splice,"[151, 186, 234, 302]"
fake_0087_1_local_recompression.jpg,1,local_recompression,"[178, 63, 256, 134]"
fake_0087_2_recompression.jpg,1,recompression,"[0, 0, 716, 1600]"
fake_0087_3_text_overlay.jpg,1,text_overlay,"[143, 248, 211, 304]"
fake_0087_4_local_inconsistency.jpg,1,local_inconsistency,"[86, 1192, 250, 1294]"
real_0088.jpg,0,none,
fake_0088_0_splice.jpg,1,splice,"[828, 1358, 931, 1531]"
fake_0088_1_text_overlay.jpg,1,text_overlay,"[443, 1617, 538, 1799]"
fake_0088_2_local_inconsistency.jpg,1,local_inconsistency,"[286, 1826, 494, 1920]"
fake_0088_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0088_4_local_recompression.jpg,1,local_recompression,"[490, 249, 705, 426]"
real_0089.jpg,0,none,
fake_0089_0_local_inconsistency.jpg,1,local_inconsistency,"[255, 2226, 555, 2393]"
fake_0089_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0089_2_splice.jpg,1,splice,"[329, 1590, 478, 1729]"
fake_0089_3_text_overlay.jpg,1,text_overlay,"[830, 1150, 1026, 1225]"
fake_0089_4_local_recompression.jpg,1,local_recompression,"[102, 1015, 425, 1203]"
real_0090.jpg,0,none,
fake_0090_0_local_inconsistency.jpg,1,local_inconsistency,"[177, 721, 541, 911]"
fake_0090_1_splice.jpg,1,splice,"[720, 1440, 872, 1582]"
fake_0090_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0090_3_text_overlay.jpg,1,text_overlay,"[92, 230, 235, 360]"
fake_0090_4_local_recompression.jpg,1,local_recompression,"[825, 534, 1004, 679]"
real_0091.jpg,0,none,
fake_0091_0_text_overlay.jpg,1,text_overlay,"[792, 454, 986, 636]"
fake_0091_1_local_inconsistency.jpg,1,local_inconsistency,"[344, 1236, 649, 1378]"
fake_0091_2_splice.jpg,1,splice,"[498, 1299, 664, 1447]"
fake_0091_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0091_4_local_recompression.jpg,1,local_recompression,"[1, 1603, 172, 1696]"
real_0092.jpg,0,none,
fake_0092_0_text_overlay.jpg,1,text_overlay,"[763, 318, 1021, 406]"
fake_0092_1_local_inconsistency.jpg,1,local_inconsistency,"[686, 1375, 1056, 1545]"
fake_0092_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0092_3_splice.jpg,1,splice,"[49, 1580, 279, 1738]"
fake_0092_4_local_recompression.jpg,1,local_recompression,"[387, 1438, 686, 1569]"
real_0093.jpg,0,none,
fake_0093_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0093_1_splice.jpg,1,splice,"[107, 303, 197, 406]"
fake_0093_2_text_overlay.jpg,1,text_overlay,"[964, 381, 1079, 462]"
fake_0093_3_local_recompression.jpg,1,local_recompression,"[160, 219, 303, 397]"
fake_0093_4_local_inconsistency.jpg,1,local_inconsistency,"[419, 1086, 652, 1274]"
real_0094.jpg,0,none,
fake_0094_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0094_1_local_recompression.jpg,1,local_recompression,"[614, 1967, 785, 2118]"
fake_0094_2_splice.jpg,1,splice,"[653, 1195, 757, 1291]"
fake_0094_3_local_inconsistency.jpg,1,local_inconsistency,"[500, 1085, 728, 1204]"
fake_0094_4_text_overlay.jpg,1,text_overlay,"[456, 182, 704, 298]"
real_0095.jpg,0,none,
fake_0095_0_local_inconsistency.jpg,1,local_inconsistency,"[423, 931, 729, 1099]"
fake_0095_1_splice.jpg,1,splice,"[887, 1944, 1050, 2080]"
fake_0095_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0095_3_local_recompression.jpg,1,local_recompression,"[529, 603, 644, 743]"
fake_0095_4_text_overlay.jpg,1,text_overlay,"[171, 867, 431, 992]"
real_0096.jpg,0,none,
fake_0096_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0096_1_text_overlay.jpg,1,text_overlay,"[877, 1131, 1065, 1269]"
fake_0096_2_local_inconsistency.jpg,1,local_inconsistency,"[580, 410, 766, 499]"
fake_0096_3_splice.jpg,1,splice,"[352, 1683, 490, 1819]"
fake_0096_4_local_recompression.jpg,1,local_recompression,"[412, 589, 622, 681]"
real_0097.jpg,0,none,
fake_0097_0_splice.jpg,1,splice,"[381, 82, 604, 264]"
fake_0097_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0097_2_text_overlay.jpg,1,text_overlay,"[307, 1814, 571, 1913]"
fake_0097_3_local_recompression.jpg,1,local_recompression,"[758, 1984, 911, 2154]"
fake_0097_4_local_inconsistency.jpg,1,local_inconsistency,"[527, 651, 876, 821]"
real_0098.jpg,0,none,
fake_0098_0_local_recompression.jpg,1,local_recompression,"[467, 207, 755, 308]"
fake_0098_1_splice.jpg,1,splice,"[843, 1901, 1058, 2005]"
fake_0098_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0098_3_local_inconsistency.jpg,1,local_inconsistency,"[456, 727, 670, 857]"
fake_0098_4_text_overlay.jpg,1,text_overlay,"[264, 370, 413, 542]"
real_0099.jpg,0,none,
fake_0099_0_local_recompression.jpg,1,local_recompression,"[20, 36, 186, 157]"
fake_0099_1_text_overlay.jpg,1,text_overlay,"[615, 34, 868, 183]"
fake_0099_2_splice.jpg,1,splice,"[258, 893, 413, 1006]"
fake_0099_3_local_inconsistency.jpg,1,local_inconsistency,"[104, 30, 444, 149]"
fake_0099_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0100.jpg,0,none,
fake_0100_0_local_recompression.jpg,1,local_recompression,"[655, 1331, 776, 1521]"
fake_0100_1_local_inconsistency.jpg,1,local_inconsistency,"[667, 1223, 885, 1380]"
fake_0100_2_text_overlay.jpg,1,text_overlay,"[829, 1655, 925, 1829]"
fake_0100_3_splice.jpg,1,splice,"[428, 1657, 697, 1760]"
fake_0100_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0101.jpg,0,none,
fake_0101_0_local_recompression.jpg,1,local_recompression,"[571, 741, 861, 913]"
fake_0101_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0101_2_local_inconsistency.jpg,1,local_inconsistency,"[572, 749, 894, 908]"
fake_0101_3_text_overlay.jpg,1,text_overlay,"[892, 1257, 1019, 1355]"
fake_0101_4_splice.jpg,1,splice,"[54, 291, 225, 377]"
real_0102.jpg,0,none,
fake_0102_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0102_1_local_inconsistency.jpg,1,local_inconsistency,"[468, 586, 718, 726]"
fake_0102_2_text_overlay.jpg,1,text_overlay,"[181, 1283, 356, 1430]"
fake_0102_3_splice.jpg,1,splice,"[782, 648, 1008, 740]"
fake_0102_4_local_recompression.jpg,1,local_recompression,"[439, 1955, 640, 2078]"
real_0103.jpg,0,none,
fake_0103_0_splice.jpg,1,splice,"[775, 2175, 1035, 2354]"
fake_0103_1_local_recompression.jpg,1,local_recompression,"[710, 1410, 953, 1511]"
fake_0103_2_local_inconsistency.jpg,1,local_inconsistency,"[602, 1253, 791, 1371]"
fake_0103_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0103_4_text_overlay.jpg,1,text_overlay,"[703, 548, 885, 672]"
real_0104.jpg,0,none,
fake_0104_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0104_1_splice.jpg,1,splice,"[728, 153, 907, 239]"
fake_0104_2_local_recompression.jpg,1,local_recompression,"[49, 442, 291, 585]"
fake_0104_3_local_inconsistency.jpg,1,local_inconsistency,"[454, 1557, 626, 1642]"
fake_0104_4_text_overlay.jpg,1,text_overlay,"[9, 1233, 133, 1387]"
real_0105.jpg,0,none,
fake_0105_0_text_overlay.jpg,1,text_overlay,"[203, 818, 310, 902]"
fake_0105_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0105_2_splice.jpg,1,splice,"[492, 1354, 669, 1450]"
fake_0105_3_local_inconsistency.jpg,1,local_inconsistency,"[587, 2023, 768, 2108]"
fake_0105_4_local_recompression.jpg,1,local_recompression,"[262, 946, 526, 1030]"
real_0106.jpg,0,none,
fake_0106_0_local_inconsistency.jpg,1,local_inconsistency,"[297, 1475, 634, 1651]"
fake_0106_1_local_recompression.jpg,1,local_recompression,"[46, 39, 174, 201]"
fake_0106_2_text_overlay.jpg,1,text_overlay,"[366, 1792, 574, 1884]"
fake_0106_3_splice.jpg,1,splice,"[467, 1113, 586, 1233]"
fake_0106_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0107.jpg,0,none,
fake_0107_0_splice.jpg,1,splice,"[494, 1794, 599, 1975]"
fake_0107_1_text_overlay.jpg,1,text_overlay,"[858, 535, 1056, 710]"
fake_0107_2_local_inconsistency.jpg,1,local_inconsistency,"[12, 2149, 187, 2299]"
fake_0107_3_local_recompression.jpg,1,local_recompression,"[346, 2126, 665, 2278]"
fake_0107_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0108.jpg,0,none,
fake_0108_0_text_overlay.jpg,1,text_overlay,"[627, 223, 867, 362]"
fake_0108_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0108_2_local_recompression.jpg,1,local_recompression,"[284, 206, 461, 317]"
fake_0108_3_local_inconsistency.jpg,1,local_inconsistency,"[412, 962, 622, 1111]"
fake_0108_4_splice.jpg,1,splice,"[323, 486, 425, 617]"
real_0109.jpg,0,none,
fake_0109_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0109_1_splice.jpg,1,splice,"[467, 1396, 656, 1546]"
fake_0109_2_local_inconsistency.jpg,1,local_inconsistency,"[634, 1937, 978, 2048]"
fake_0109_3_local_recompression.jpg,1,local_recompression,"[2, 1398, 131, 1549]"
fake_0109_4_text_overlay.jpg,1,text_overlay,"[298, 2138, 536, 2325]"
real_0110.jpg,0,none,
fake_0110_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0110_1_splice.jpg,1,splice,"[733, 1384, 903, 1549]"
fake_0110_2_text_overlay.jpg,1,text_overlay,"[126, 1845, 328, 1997]"
fake_0110_3_local_recompression.jpg,1,local_recompression,"[443, 1978, 710, 2116]"
fake_0110_4_local_inconsistency.jpg,1,local_inconsistency,"[708, 711, 1038, 892]"
real_0111.jpg,0,none,
fake_0111_0_local_recompression.jpg,1,local_recompression,"[254, 1120, 573, 1301]"
fake_0111_1_local_inconsistency.jpg,1,local_inconsistency,"[463, 546, 833, 734]"
fake_0111_2_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0111_3_text_overlay.jpg,1,text_overlay,"[647, 890, 864, 1074]"
fake_0111_4_splice.jpg,1,splice,"[182, 2063, 292, 2220]"
real_0112.jpg,0,none,
fake_0112_0_local_inconsistency.jpg,1,local_inconsistency,"[13, 2141, 364, 2263]"
fake_0112_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0112_2_local_recompression.jpg,1,local_recompression,"[293, 1026, 563, 1117]"
fake_0112_3_text_overlay.jpg,1,text_overlay,"[302, 835, 542, 989]"
fake_0112_4_splice.jpg,1,splice,"[229, 1592, 474, 1752]"
real_0113.jpg,0,none,
fake_0113_0_local_inconsistency.jpg,1,local_inconsistency,"[320, 220, 688, 409]"
fake_0113_1_splice.jpg,1,splice,"[849, 923, 1078, 1099]"
fake_0113_2_text_overlay.jpg,1,text_overlay,"[794, 792, 980, 936]"
fake_0113_3_local_recompression.jpg,1,local_recompression,"[386, 166, 531, 299]"
fake_0113_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0114.jpg,0,none,
fake_0114_0_text_overlay.jpg,1,text_overlay,"[157, 1321, 373, 1411]"
fake_0114_1_local_inconsistency.jpg,1,local_inconsistency,"[724, 1301, 1004, 1381]"
fake_0114_2_splice.jpg,1,splice,"[556, 2199, 786, 2290]"
fake_0114_3_local_recompression.jpg,1,local_recompression,"[339, 1477, 637, 1628]"
fake_0114_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0115.jpg,0,none,
fake_0115_0_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0115_1_splice.jpg,1,splice,"[40, 1314, 295, 1415]"
fake_0115_2_local_recompression.jpg,1,local_recompression,"[529, 1535, 753, 1640]"
fake_0115_3_text_overlay.jpg,1,text_overlay,"[44, 1214, 277, 1339]"
fake_0115_4_local_inconsistency.jpg,1,local_inconsistency,"[791, 2203, 973, 2391]"
real_0116.jpg,0,none,
fake_0116_0_text_overlay.jpg,1,text_overlay,"[764, 629, 969, 813]"
fake_0116_1_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0116_2_splice.jpg,1,splice,"[233, 1059, 421, 1199]"
fake_0116_3_local_inconsistency.jpg,1,local_inconsistency,"[398, 484, 647, 593]"
fake_0116_4_local_recompression.jpg,1,local_recompression,"[717, 297, 988, 439]"
real_0117.jpg,0,none,
fake_0117_0_local_recompression.jpg,1,local_recompression,"[390, 1618, 558, 1801]"
fake_0117_1_splice.jpg,1,splice,"[139, 1601, 312, 1737]"
fake_0117_2_text_overlay.jpg,1,text_overlay,"[814, 1528, 1016, 1635]"
fake_0117_3_local_inconsistency.jpg,1,local_inconsistency,"[560, 348, 845, 467]"
fake_0117_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0118.jpg,0,none,
fake_0118_0_local_recompression.jpg,1,local_recompression,"[117, 742, 358, 844]"
fake_0118_1_text_overlay.jpg,1,text_overlay,"[562, 1889, 804, 2072]"
fake_0118_2_splice.jpg,1,splice,"[594, 1995, 726, 2090]"
fake_0118_3_local_inconsistency.jpg,1,local_inconsistency,"[634, 285, 937, 369]"
fake_0118_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0119.jpg,0,none,
fake_0119_0_text_overlay.jpg,1,text_overlay,"[226, 1786, 313, 1887]"
fake_0119_1_local_inconsistency.jpg,1,local_inconsistency,"[312, 1994, 573, 2109]"
fake_0119_2_local_recompression.jpg,1,local_recompression,"[143, 2206, 432, 2381]"
fake_0119_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0119_4_splice.jpg,1,splice,"[646, 127, 896, 300]"
real_0120.jpg,0,none,
fake_0120_0_text_overlay.jpg,1,text_overlay,"[401, 914, 607, 1003]"
fake_0120_1_splice.jpg,1,splice,"[10, 978, 113, 1093]"
fake_0120_2_local_inconsistency.jpg,1,local_inconsistency,"[579, 598, 771, 689]"
fake_0120_3_local_recompression.jpg,1,local_recompression,"[64, 1082, 219, 1212]"
fake_0120_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0121.jpg,0,none,
fake_0121_0_text_overlay.jpg,1,text_overlay,"[664, 1327, 912, 1403]"
fake_0121_1_local_inconsistency.jpg,1,local_inconsistency,"[387, 1496, 672, 1613]"
fake_0121_2_local_recompression.jpg,1,local_recompression,"[228, 2115, 390, 2303]"
fake_0121_3_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
fake_0121_4_splice.jpg,1,splice,"[142, 1801, 391, 1873]"
real_0122.jpg,0,none,
fake_0122_0_local_inconsistency.jpg,1,local_inconsistency,"[121, 943, 361, 1101]"
fake_0122_1_text_overlay.jpg,1,text_overlay,"[604, 660, 814, 789]"
fake_0122_2_splice.jpg,1,splice,"[644, 2099, 835, 2190]"
fake_0122_3_local_recompression.jpg,1,local_recompression,"[415, 76, 578, 169]"
fake_0122_4_recompression.jpg,1,recompression,"[0, 0, 1080, 2400]"
real_0123.jpg,0,none,
fake_0123_0_local_recompression.jpg,1,local_recompression,"[186, 1276, 377, 1372]"
fake_0123_1_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0123_2_text_overlay.jpg,1,text_overlay,"[70, 470, 240, 565]"
fake_0123_3_splice.jpg,1,splice,"[429, 306, 550, 426]"
fake_0123_4_local_inconsistency.jpg,1,local_inconsistency,"[515, 1540, 711, 1591]"
real_0124.jpg,0,none,
fake_0124_0_local_recompression.jpg,1,local_recompression,"[542, 878, 667, 929]"
fake_0124_1_splice.jpg,1,splice,"[390, 717, 562, 803]"
fake_0124_2_local_inconsistency.jpg,1,local_inconsistency,"[85, 580, 261, 646]"
fake_0124_3_text_overlay.jpg,1,text_overlay,"[7, 1183, 65, 1290]"
fake_0124_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0125.jpg,0,none,
fake_0125_0_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0125_1_local_inconsistency.jpg,1,local_inconsistency,"[282, 1393, 450, 1470]"
fake_0125_2_splice.jpg,1,splice,"[572, 1136, 697, 1198]"
fake_0125_3_local_recompression.jpg,1,local_recompression,"[407, 282, 562, 391]"
fake_0125_4_text_overlay.jpg,1,text_overlay,"[165, 205, 314, 288]"
real_0126.jpg,0,none,
fake_0126_0_local_recompression.jpg,1,local_recompression,"[482, 1229, 669, 1342]"
fake_0126_1_splice.jpg,1,splice,"[379, 163, 447, 232]"
fake_0126_2_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
fake_0126_3_text_overlay.jpg,1,text_overlay,"[58, 358, 150, 483]"
fake_0126_4_local_inconsistency.jpg,1,local_inconsistency,"[292, 398, 494, 510]"
real_0127.jpg,0,none,
fake_0127_0_text_overlay.jpg,1,text_overlay,"[161, 177, 247, 225]"
fake_0127_1_local_recompression.jpg,1,local_recompression,"[70, 184, 170, 233]"
fake_0127_2_local_inconsistency.jpg,1,local_inconsistency,"[356, 711, 504, 825]"
fake_0127_3_splice.jpg,1,splice,"[588, 9, 669, 131]"
fake_0127_4_recompression.jpg,1,recompression,"[0, 0, 720, 1600]"
real_0128.jpg,0,none,
