url_risk,sms_risk,qr_risk,image_risk,email_risk,url_present,sms_present,qr_present,image_present,email_present,label
0.5,0.5,0.8191250298273579,0.5,0.5,0,0,1,0,0,1
1.0,0.9078558501507092,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.5,0.5,0.9292597720018779,0.5,0,0,0,1,0,1
0.5,0.5,1.0,0.5,0.5,0,0,1,0,0,1
0.03370372383324645,0.5,0.2543140138825365,0.8212466840745967,0.5,1,0,1,1,0,0
0.5,0.0,0.5,0.8018909264052205,0.0,0,1,0,1,1,0
0.5,0.5,0.5,0.5,0.9567118883739919,0,0,0,0,1,1
0.0,0.0,0.5,0.5,0.5,1,1,0,0,0,0
1.0,0.9809845131506214,0.5,0.5,0.9191813559592413,1,1,0,0,1,1
1.0,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.5,0.5,0.5,0.7047023036537173,1.0,0,0,0,1,1,1
1.0,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.8665389095212653,0.6257565475349913,0.5,1.0,0.5,1,1,0,1,0,1
0.0,0.5,0.45714157351186857,0.5,0.5,1,0,1,0,0,0
0.976881969118665,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.9705753447989213,0.895995375088294,1.0,0.5,0.5,1,1,1,0,0,1
0.5,0.5,0.5,0.7473960057714766,0.5,0,0,0,1,0,0
0.5,1.0,1.0,0.5,1.0,0,1,1,0,1,1
0.5,0.5,0.25808686391753793,0.5,0.2774854373472788,0,0,1,0,1,0
0.9453498978094733,0.5,0.7313073739924743,0.5,0.5,1,0,1,0,0,1
0.5,0.5,0.5,0.5939264373655745,0.5,0,0,0,1,0,0
0.004342654769883065,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.8191712224001986,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.1239709948150351,0.0,0.0,0.7162835096218725,0.0,1,1,1,1,1,0
0.11384194017918114,0.09571701529155068,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
1.0,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.9546178235693967,0.5,0.5,0.724808007124705,1.0,1,0,0,1,1,1
0.0,0.1324079642521172,0.5,0.5,0.13204912195329713,1,1,0,0,1,0
0.07091553682309967,0.5,0.5,0.46044036417172785,0.5,1,0,0,1,0,0
0.5,0.0,0.5,0.5,0.39702660936826306,0,1,0,0,1,0
0.0,0.0,0.5,0.3417213391870679,0.5,1,1,0,1,0,0
0.5,0.05417345532046376,0.5,0.5,0.1393434805504998,0,1,0,0,1,0
0.0,0.5,0.5,0.5,0.1643467524484086,1,0,0,0,1,0
0.0,0.0,0.5,0.5,0.31569376402637206,1,1,0,0,1,0
0.9611584134166431,1.0,1.0,0.7462249665571872,1.0,1,1,1,1,1,1
0.790501568492423,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.7617704926719384,0.7642580048183706,0.9089806144907201,0.9794942665719192,0,1,1,1,1,1
0.0,0.5,0.5,0.7516114230577984,0.0,1,0,0,1,1,0
0.5,0.5,0.5,0.5,0.0,0,0,0,0,1,0
1.0,0.862121682753122,0.5,0.5654953426861186,0.5,1,1,0,1,0,1
0.5,0.967648945329398,0.5,0.9791345563720526,0.5,0,1,0,1,0,1
0.5,0.5,0.5,0.8742830318756405,0.8819029312263791,0,0,0,1,1,1
0.5,0.5,0.6543020803920419,0.5,0.0,0,0,1,0,1,0
0.5,0.5,0.5,0.5,0.9294828484325198,0,0,0,0,1,1
0.5,0.5,0.0,0.7893943503196487,0.0,0,0,1,1,1,0
1.0,1.0,1.0,0.5,0.5,1,1,1,0,0,1
0.0,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.0,0.0,0.5,0.5159493712670278,0.5,1,1,0,1,0,0
0.5,0.5,0.5,0.8106677534550399,0.5,0,0,0,1,0,0
0.5,0.08026887371219917,0.5,0.9737046535090098,0.0,0,1,0,1,1,0
0.0,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.5,0.5,1.0,0.809046398137178,1.0,0,0,1,1,1,1
0.5,1.0,0.40073115945596227,0.5,0.9366947496361786,0,1,1,0,1,1
0.5,1.0,0.5,0.7608198934033454,0.5,0,1,0,1,0,1
0.00842903495350439,0.5,0.3660964614132035,0.5,0.18745778166203594,1,0,1,0,1,0
0.04805953973631913,0.004229005764501908,0.0,0.5,0.5,1,1,1,0,0,0
0.5,0.0,0.5,0.5,0.045822718027058396,0,1,0,0,1,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.731544643173996,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.029027234590056697,0.2380338829327779,0.5,0.5,0,1,1,0,0,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.5,0.6845727593235558,0.5,0.128074981837684,0,0,1,0,1,0
0.032382814515127784,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.0923540997520523,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.5,0.5,0.6412833605468435,0.5,0,0,0,1,0,0
0.5,0.5,0.5,0.63594986613232,0.5,0,0,0,1,0,0
1.0,0.8135076854929015,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.0,0.08436992416702854,0.5,0.04367926917119832,0,1,1,0,1,0
0.5,0.5,0.5,1.0,0.5,0,0,0,1,0,1
0.5,0.0,0.5,0.5,0.0,0,1,0,0,1,0
0.16448612033888454,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.0,0.5,0.5,0.5,0.15178214861619505,1,0,0,0,1,0
0.5,0.5,0.580820762865087,1.0,0.2511368280782476,0,0,1,1,1,0
0.5,0.0727011930107119,0.5,0.3906365772655735,0.0,0,1,0,1,1,0
0.5,0.0,0.5,0.5,0.0415441954403914,0,1,0,0,1,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.0,0.7898235338868278,0.0,0,0,1,1,1,0
0.5,0.5,0.014956627826049201,0.5,0.5,0,0,1,0,0,0
0.5,1.0,0.5,0.5,0.9026449315709246,0,1,0,0,1,1
0.5,0.012975928797239147,0.5,0.6672296299840826,0.5,0,1,0,1,0,0
0.0,0.5,0.5,0.8283693531425285,0.5,1,0,0,1,0,0
0.5,0.5,0.5,0.3417086563979988,0.5,0,0,0,1,0,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.6058411616286504,0.5,0,0,0,1,0,1
0.001359569891388867,0.0,0.0764456697410846,0.5,0.5,1,1,1,0,0,0
1.0,0.5,0.5,0.5,0.9519670170452128,1,0,0,0,1,1
0.0,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.11689937079956148,0.0,0.5,0.9300520083539776,0.17274660097419298,1,1,0,1,1,0
0.5,0.0,0.5,1.0,0.5,0,1,0,1,0,0
0.08414534064924345,0.0657540943542333,0.5,0.5,0.5,1,1,0,0,0,0
0.765336650421005,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.5,0.20570333079064843,0.5333093157059879,0.1960968359191153,0,0,1,1,1,0
0.5,0.5,0.5,0.5,0.8466640395725591,0,0,0,0,1,1
0.5,0.5,0.5,0.6547782931211439,0.016913345954621642,0,0,0,1,1,0
0.5,0.5,0.14595902971051997,0.5,0.1739544617547443,0,0,1,0,1,0
0.0,0.0,0.5,0.6140996392927086,0.0,1,1,0,1,1,0
0.9574914477600228,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.047359241975524075,0.030164107971035182,0.5,0.7151117588093464,0.5,1,1,0,1,0,0
0.5,0.0,0.39718826951558306,0.5,0.0,0,1,1,0,1,0
1.0,1.0,0.7512325845288028,0.78037951683125,0.9831862542787394,1,1,1,1,1,1
0.5,0.5,0.5,0.5,0.0,0,0,0,0,1,0
0.0,0.5,0.7388143269693956,0.8913069767599284,0.5,1,0,1,1,0,0
0.08683304279206425,0.5,0.5,0.6382132317180607,0.02175249867080219,1,0,0,1,1,0
0.5,0.8939356442664499,0.16056492889204732,0.5,1.0,0,1,1,0,1,1
0.06487818586828795,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.027852028108181385,0.5,0.5,0.0,0,1,0,0,1,0
0.5,0.5,0.9604177128834492,1.0,0.5,0,0,1,1,0,1
1.0,0.5,1.0,0.5,0.5,1,0,1,0,0,1
0.5,0.5,0.5,0.6045053629136554,0.0,0,0,0,1,1,0
0.0035958724360118446,0.5,0.5,0.9286117139779375,0.5,1,0,0,1,0,0
0.9377800512661859,0.5,1.0,0.6017636013342733,0.9648420437256795,1,0,1,1,1,1
1.0,0.8001579601648581,0.5632738542289607,0.5,0.5,1,1,1,0,0,1
0.021381251393646324,0.04942266944814266,0.5,0.5677495939588454,0.0,1,1,0,1,1,0
0.9077853816268509,0.6945041350112646,0.5,0.5,0.5,1,1,0,0,0,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.5,0.5,0.9484781304177383,1.0,0,0,0,1,1,1
0.5,0.033731529692098264,0.053070792284613005,0.5,0.08586649120158199,0,1,1,0,1,0
1.0,1.0,0.5,0.5,1.0,1,1,0,0,1,1
0.0,0.5,0.0,0.5,0.1378010058484136,1,0,1,0,1,0
0.5,1.0,0.5,0.7119982552606169,0.5,0,1,0,1,0,1
0.5,0.5,0.9821320576225707,0.5,1.0,0,0,1,0,1,1
0.5,0.5,0.19947228659350202,0.5,0.5,0,0,1,0,0,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.11165917484585497,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.01897433559376563,0.5,0.5372373017445424,0.5,0.5,1,0,1,0,0,0
0.5,1.0,1.0,0.5,1.0,0,1,1,0,1,1
0.5,0.5,1.0,0.5,0.5,0,0,1,0,0,1
0.043754219146785026,0.0,0.5,0.5604835844902386,0.0,1,1,0,1,1,0
0.5,0.5,0.5,0.6271008747248519,0.5,0,0,0,1,0,1
0.07765032085093168,0.0,0.5,0.5,0.0,1,1,0,0,1,0
0.8080458222173443,0.973128528547275,0.5,0.5,0.9748219499625534,1,1,0,0,1,1
0.5,1.0,0.5,0.5,0.8768316647061594,0,1,0,0,1,1
0.05039748946111951,0.5,0.5,0.6427095992744335,0.3001778146165193,1,0,0,1,1,0
0.5,0.5,0.5,0.5,0.38263776983010117,0,0,0,0,1,0
0.8079669343636664,0.9197100790490478,0.22807502415217595,0.5,1.0,1,1,1,0,1,1
0.5,0.028568854811159557,0.0,0.807557123496567,0.0,0,1,1,1,1,0
0.02918113220770637,0.027864778724265585,0.2669708252242301,0.5,0.21557692752058996,1,1,1,0,1,0
0.9444105366619661,1.0,0.5,0.863638227707786,1.0,1,1,0,1,1,1
0.5,0.5,0.31007287111371296,0.5,0.5,0,0,1,0,0,0
0.0,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.5,0.0,0.5,0.5,0.0,0,1,0,0,1,0
0.5,0.7521147613174524,0.7833897645924406,0.5,0.5,0,1,1,0,0,1
0.5,0.0,0.5,0.5,0.0,0,1,0,0,1,0
0.7410714433419784,0.5,0.5,0.5,1.0,1,0,0,0,1,1
0.5,0.5,0.5,0.9069589233388565,0.958135263885551,0,0,0,1,1,1
0.5,0.5,0.0,0.5,0.5,0,0,1,0,0,0
0.5,0.5,0.5,0.876468805994494,0.5,0,0,0,1,0,1
0.9056569586775818,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.1702085742976614,0.5,0.7351745813718006,0.0,0,1,0,1,1,0
0.0,0.5,0.5,0.6938619362061368,0.09760701633282183,1,0,0,1,1,0
1.0,0.5,0.6857271028339487,0.5,0.5,1,0,1,0,0,1
0.5,0.0,0.5,0.5,0.04163328070051364,0,1,0,0,1,0
0.05027057099769817,0.04346049857388807,0.5,0.5,0.0,1,1,0,0,1,0
0.5,0.0,0.5,0.5,0.14451959331702913,0,1,0,0,1,0
0.5,0.721523131131901,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.5,0.5,0.8381795104876407,0.5,0,0,0,1,0,0
0.0383365955000263,0.0021715333586016924,0.5,0.2934413466630467,0.5,1,1,0,1,0,0
0.09342263113881766,0.0,0.7052741228675342,0.8101523212508516,0.5,1,1,1,1,0,0
1.0,0.5,0.7920961584342519,0.5,0.9650030013943918,1,0,1,0,1,1
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.8320567034975861,0.7624817123307623,1.0,0.5,0.8980854310928494,1,1,1,0,1,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.5,0.19267479502411708,0.7073074207356708,0.23554557419999445,0,0,1,1,1,0
0.5,0.9210520027316633,0.5,0.970282404330968,0.9931220936178501,0,1,0,1,1,1
1.0,1.0,0.5,0.7537328294687398,0.9222113191704743,1,1,0,1,1,1
0.016551101597340964,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.5,0.034706952595679075,0.38174219726576186,0.794213294557462,0.39337633054877574,0,1,1,1,1,0
0.5,0.5,0.5,0.9251454053769401,0.303550122059769,0,0,0,1,1,0
0.5,0.8462280184839213,0.5,0.5,0.5,0,1,0,0,0,1
0.5,0.5,0.5,0.8636317713994472,0.9108852642489506,0,0,0,1,1,1
0.6756636171653952,0.5,0.5,0.5,0.5,1,0,0,0,0,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.14624859253541603,0.12883611027414837,0.5,0.5,0.5,1,1,0,0,0,0
0.8954196967607119,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.007371932981886892,0.02587243962979985,0.06713217156133691,0.8363968949044521,0.06411568721343319,1,1,1,1,1,0
0.5,0.5,0.5,0.8331980122401426,0.5,0,0,0,1,0,1
0.06229871377527401,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,1.0,1.0,0.5,1.0,0,1,1,0,1,1
0.9620815512559083,0.9855565836285394,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.5,0.6748927410397656,0.5,0.5,0,0,1,0,0,1
0.5,0.06900124896774709,0.42962568384309574,0.5,0.5,0,1,1,0,0,0
0.0,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.0,0.1498513313525613,0.5,0.5,0,1,1,0,0,0
0.0978779547569279,0.0,0.5,0.6530135513288305,0.5,1,1,0,1,0,0
0.04198099852293862,0.0,0.5,0.600436844286725,0.5,1,1,0,1,0,0
0.5,0.9007518785100055,0.5,0.9202790480046757,0.9167535571638696,0,1,0,1,1,1
0.0945449392645154,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.00501508947574099,0.0,0.0,0.5,0.5,1,1,1,0,0,0
0.0515284597438827,0.02228965589206358,0.5,0.5,0.5,1,1,0,0,0,0
0.019206147804698887,0.5,0.5,0.4562939455835767,0.0,1,0,0,1,1,0
0.5,0.0,0.26642139666349945,0.5,0.24903924627771876,0,1,1,0,1,0
0.5,0.5,1.0,0.5,0.7716294517385562,0,0,1,0,1,1
0.15511913031845162,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.5,0.9182913178979898,0,0,0,0,1,1
0.5,0.5,0.5,0.7904220751034259,0.1236012211698106,0,0,0,1,1,0
0.0,0.11675056808401164,0.5,1.0,0.0,1,1,0,1,1,0
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
1.0,0.5,1.0,0.9923772759753746,0.5,1,0,1,1,0,1
0.0,0.5,0.5,0.5,0.15973575011820734,1,0,0,0,1,0
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.0,0.5,0.5,0.5,0.0,1,0,0,0,1,0
1.0,0.5,1.0,0.5,1.0,1,0,1,0,1,1
0.5,0.5,0.36489443170320623,0.5,0.5,0,0,1,0,0,0
0.011044176908156116,0.0,0.4523951739727292,0.5,0.0,1,1,1,0,1,0
0.5,0.14780427350488456,0.5,0.7181528737368353,0.5,0,1,0,1,0,0
0.0,0.0025488355863703873,0.5,0.8831743760424503,0.5,1,1,0,1,0,0
1.0,0.5,0.5,0.5,0.9910953629007508,1,0,0,0,1,1
0.5,0.8692693921013761,0.5,0.5,0.5,0,1,0,0,0,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.8301704760872755,0.8823532807120341,0.5,0,0,1,1,0,1
0.5,0.5,0.5,0.7941468120952752,0.5,0,0,0,1,0,1
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
0.0,0.5,0.24884940525007992,0.8275109539117435,0.24679847740393898,1,0,1,1,1,0
0.5,0.5,0.5,0.9396757998984848,0.5,0,0,0,1,0,1
0.9860306698456724,1.0,1.0,0.5,1.0,1,1,1,0,1,1
0.0,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.0254513550178806,0.5,0.5,0.5,0,1,0,0,0,0
0.9682955454169454,0.5,0.6242247121092888,0.5,0.5,1,0,1,0,0,1
0.09446328578896643,0.1139334393472938,0.5,0.7770458114705152,0.5,1,1,0,1,0,0
0.5,0.03235306352109047,0.5,0.6729082027574091,0.5,0,1,0,1,0,0
0.0,0.5,0.0,1.0,0.0,1,0,1,1,1,0
0.5,0.5,0.5,1.0,0.5,0,0,0,1,0,0
0.8163119572972454,0.936953039838452,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.5,0.5,0.5,0.009677725238370183,0,0,0,0,1,0
1.0,0.5,1.0,0.5,0.9369595329846853,1,0,1,0,1,1
0.03943376272907209,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.5,0.5,0.9665264930290449,0.7888232113800926,0.8547158628469534,0,0,1,1,1,1
0.02725575206922804,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.7708794247643291,1.0,0,0,0,1,1,1
0.07167716933661701,0.5,0.0,0.5,0.0,1,0,1,0,1,0
0.9272589458902429,0.5,0.5992337051037253,0.5,0.5,1,0,1,0,0,1
0.5,0.8523974615294917,0.5,0.9683516036673077,0.5,0,1,0,1,0,1
0.5,0.0921406789374059,0.5,0.5,0.0,0,1,0,0,1,0
0.5,0.5,0.5,0.5,0.9727102316254382,0,0,0,0,1,1
1.0,0.5,0.5,0.7498978896815115,0.8934434453584595,1,0,0,1,1,1
0.5,0.0,0.5,0.5431643260450685,0.5,0,1,0,1,0,0
0.033732773509558674,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.5,0.5,0.9770004586086181,0,0,0,0,1,1
0.8045503795418064,0.5,0.5995533258165462,1.0,1.0,1,0,1,1,1,1
0.0892746431125015,0.5,0.5,0.6629481184728601,0.0,1,0,0,1,1,0
0.5,0.5,0.5,1.0,0.5,0,0,0,1,0,0
1.0,1.0,0.6168318142871162,0.5,1.0,1,1,1,0,1,1
0.6609506741084192,1.0,0.5,0.5,0.9526985112370776,1,1,0,0,1,1
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.0,0.5,0.5,1.0,0.5,1,0,0,1,0,0
0.7082767261355778,0.9825548261753423,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.5,0.5,1.0,0.5,0,0,0,1,0,0
0.5,0.5,0.5,0.5,0.8761804248206883,0,0,0,0,1,1
0.5,0.5,0.5,0.8768369418035018,0.1382449885389289,0,0,0,1,1,0
0.5,0.5,0.5,0.5,0.2141867442398213,0,0,0,0,1,0
0.9948764241918415,0.5,0.5,0.5,0.9390569824023001,1,0,0,0,1,1
0.0,0.5,0.5,0.5,0.1123450413319835,1,0,0,0,1,0
0.03133400754698475,0.5,0.5,0.6685907434960031,0.0,1,0,0,1,1,0
1.0,0.5,0.5869133057880798,0.5,0.5,1,0,1,0,0,1
0.5,0.5,0.5,0.894306119752344,0.5,0,0,0,1,0,1
0.06563388596416576,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.058531101990703514,0.0,0.31039843400296535,0.5,0.201986171785885,1,1,1,0,1,0
0.029431191710802197,0.5,0.5,0.5,0.2039657499911847,1,0,0,0,1,0
0.5,0.5,0.0,0.5,0.5,0,0,1,0,0,0
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.8468645019250474,0.8017181996719633,0.5,0.5,1.0,1,1,0,0,1,1
0.5,0.9252843838693636,0.5,0.5,0.9541248257063331,0,1,0,0,1,1
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.16617376306275392,0.5,0.5,0.6894472693816677,0.5,1,0,0,1,0,0
0.5,0.0,0.5,0.6022112233479647,0.5,0,1,0,1,0,0
0.5,0.5,0.3978088966005918,0.5,0.18068281906247927,0,0,1,0,1,0
0.5,0.8518421260733609,0.5,0.5,0.8834959748815455,0,1,0,0,1,1
0.01168909154143425,0.5,0.5,0.5,0.00849920449380167,1,0,0,0,1,0
1.0,0.5,0.5,0.8880453096463296,0.9998634166622404,1,0,0,1,1,1
0.5,0.061851576059631756,0.5,0.3424291485533086,0.0,0,1,0,1,1,0
1.0,1.0,0.5,0.5,0.5,1,1,0,0,0,1
0.0,0.0,0.0,0.5,0.0,1,1,1,0,1,0
0.5,1.0,0.6744391063766095,0.8268111774657716,0.5,0,1,1,1,0,1
0.07007152295353257,0.0,0.523221555033047,0.5,0.06314560232468579,1,1,1,0,1,0
0.5,0.5,0.5320094909263628,0.5,0.5,0,0,1,0,0,0
0.03769438417435658,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.02254794705766256,0.5,0.5,0.5,0,1,0,0,0,0
0.9275912571683493,0.5,0.5,0.5,0.5,1,0,0,0,0,1
1.0,0.7411172372905419,0.5,0.992387672955829,0.5,1,1,0,1,0,1
0.5,0.5,0.5456990733122762,0.5,0.5,0,0,1,0,0,0
0.9800536527506403,0.5475197562842997,0.5,0.5,0.5,1,1,0,0,0,1
0.0,0.5,0.023092140336069933,1.0,0.0,1,0,1,1,1,0
0.021148881924394222,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.5,0.8069230181967663,0.5,0.5,0.5,0,1,0,0,0,1
1.0,0.7228935367548104,0.5,0.5,0.5,1,1,0,0,0,1
0.06741875594286428,0.016270229046632632,0.5,0.5,0.0,1,1,0,0,1,0
0.858333732016751,1.0,0.5,0.5,1.0,1,1,0,0,1,1
0.004137262383884559,0.0980764038602882,0.5,0.9100594998214244,0.23365480768651214,1,1,0,1,1,0
0.0,0.5,0.6131736809297237,0.5,0.5,1,0,1,0,0,0
0.12406772846373965,0.011052989406617225,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.5,0.5,0.5,0.09024108720076385,0,0,0,0,1,0
0.0,0.5,0.05026979816162633,0.7223795280973124,0.23544400308397925,1,0,1,1,1,0
0.827252242454975,0.9565375061162684,0.5,1.0,1.0,1,1,0,1,1,1
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.9952388246558,1.0,1.0,0.9223400926396671,1.0,1,1,1,1,1,1
0.5,0.5,0.5,1.0,0.9451248901680478,0,0,0,1,1,1
1.0,1.0,0.5,1.0,0.5,1,1,0,1,0,1
0.0785165597491268,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.0,0.5,0.0,0,0,1,0,1,0
0.5,0.823180990321452,0.5,0.9181885673732559,0.5,0,1,0,1,0,1
0.05208880694711025,0.0,0.0,0.5,0.0,1,1,1,0,1,0
0.5,0.5,0.5,0.5,1.0,0,0,0,0,1,1
0.5,0.0,0.0,0.5,0.06809743972835688,0,1,1,0,1,0
0.7566537177745768,0.9874490578443383,0.5,0.5,0.5,1,1,0,0,0,1
0.5,0.5,0.0,0.5,0.24217896502215172,0,0,1,0,1,0
0.09866745407442248,0.0,0.5,0.7523905361408467,0.1856889547104724,1,1,0,1,1,0
0.9285511158062405,0.5,0.5,0.7459918432178391,1.0,1,0,0,1,1,1
0.5,1.0,0.5,0.5,0.5,0,1,0,0,0,1
0.8959443986118247,0.5,0.8010022416461711,0.7825299139283244,0.9501368990815054,1,0,1,1,1,1
0.0,0.5,0.5,0.5,0.061138387515046994,1,0,0,0,1,0
1.0,1.0,0.7427595753179594,0.7231778601827564,0.8462733027202698,1,1,1,1,1,1
0.0,0.5,0.0,0.5,0.5,1,0,1,0,0,0
0.0,0.017902314992763214,0.0,0.6349502132622649,0.5,1,1,1,1,0,0
0.9307334477627015,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.06813445641816882,0.5,0.5,0.46131267591563635,0.5,1,0,0,1,0,0
1.0,0.5,0.5,0.9132117244161149,0.5,1,0,0,1,0,1
0.03404149779412252,0.5,0.5,0.9074221849083837,0.5,1,0,0,1,0,0
0.07583447914494666,0.062246021147521396,0.5,0.858748025289606,0.0,1,1,0,1,1,0
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,1.0,0.5,0.5,1.0,0,1,0,0,1,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
1.0,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.08789018172912472,0.5,0.5,0.7765255461415098,0.1333452414346413,1,0,0,1,1,0
0.5,0.0,0.5,0.5,0.5,0,1,0,0,0,0
1.0,0.9127197225172372,0.5,0.7937000745777901,0.5,1,1,0,1,0,1
0.9421347640417848,0.5,0.4338206557890671,0.5,0.8971553999105956,1,0,1,0,1,1
0.5,0.9824112431080605,0.8975585986413281,0.9032570210429853,0.9041509125610031,0,1,1,1,1,1
1.0,0.7825593703036646,0.9629960840531568,0.9543345071607396,0.5,1,1,1,1,0,1
0.9837426355533176,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.8828403907018264,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.5,0.08104751367782463,0.5,0.5,0.5,0,1,0,0,0,0
0.0,0.0,0.5,0.5,0.5,1,1,0,0,0,0
0.5,0.869602975348299,0.5,0.7456346190580446,0.5,0,1,0,1,0,1
0.8333498814485609,0.5,0.5,0.5,0.5,1,0,0,0,0,1
0.0,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.0,0.08769449876285762,0.5,0.5,0.5,1,1,0,0,0,0
0.13128976767636838,0.0,0.5,0.5,0.09468859750170983,1,1,0,0,1,0
0.5,0.5,0.8893449935797099,0.5,0.5,0,0,1,0,0,1
0.07596013049722641,0.5,0.4372448799295878,0.5,0.5,1,0,1,0,0,0
0.5,0.06480330722881417,0.003642851240647005,0.5,0.5,0,1,1,0,0,0
0.5,0.5,0.5572780111595779,0.5,0.5,0,0,1,0,0,0
1.0,0.5,0.5,0.5,0.9886411534314895,1,0,0,0,1,1
0.0,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.04942191837631751,0.5,0.6471164479389799,0.11678507078103151,0,1,0,1,1,0
0.5,0.5,0.6298630134262665,0.5,0.5,0,0,1,0,0,1
0.5,0.07632115209374701,0.31735043481532527,0.5,0.0794721106313992,0,1,1,0,1,0
0.01567653522570978,0.5,0.5,0.7055229834102899,0.13056462628069948,1,0,0,1,1,0
0.0,0.06656669709684929,0.29853412264874857,0.9357389479430327,0.0,1,1,1,1,1,0
0.11307768182236591,0.5,0.5,0.5,0.04955676285936666,1,0,0,0,1,0
0.04529607465709021,0.5,0.5,0.5,0.0,1,0,0,0,1,0
0.15766237626434695,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.1156204251846003,0.5,0.5,0.5,0.5,1,0,0,0,0,0
0.5,0.5,0.41952782547274503,0.9635779037056235,0.017375558996871827,0,0,1,1,1,0
0.5,0.0,0.5,0.6948425047891911,0.0,0,1,0,1,1,0
